Jackson Circuit (n=64),148.500064373016,82.0072932243347,97.8873453140259,1455.68229579926 (Fail),STAMINA/STORM 2.5
Jackson Circuit (n=32),1124.32475996017,864.599378824234,498.264156579971(Fail),1249.39176678658(Fail),STAMINA/STORM 2.5
