Polling N=12,23.8252758979797,19.1008367538452,98.3099226951599,93.6156697273254,STAMINA/STORM 2.5
Polling N=16,640.394654273987,592.00284910202,2286.01376867294,1698.32117629051,STAMINA/STORM 2.5
Polling N=20,15444.8135643005,16716.0243666172,11994.513586998 (Fail),2114.93101668358 (Fail),STAMINA/STORM 2.0
