Robot World (64x64),51.3299491405487,14.6054224967957,334.170505285263,548.597828388214,STAMINA/STORM 2.5
Robot World (32x32),38.3644161224365,14.9980599880219,163.450778722763,154.404481649399,STAMINA/STORM 2.5
