Tandem c2047/T0.25,3.22162771224976,2.26905608177185,22.6176452636719,1.6623866558075 (Fail),STAMINA/STORM 2.5
Tandem c4095/T0.25,6.65267753601074,5.28767490386963,82.0810956954956,1.51874208450317 (Fail),STAMINA/STORM 2.5
